unique_registros_ID,genus,species,subspecies,if_hybrid,sex,locality_code,lat_dec,lon_dec,revised_accuracy,elev_min_etiq,elev_max_etiq,elev_unidad,day,month,year,Date_if_string,colector,coleccion,image_link
11208,Heliconius,sapho,leuce,,hembra,Brus Lagoon HON GD,15.75,-84.48333,2,4,4,ft,19,4,1940,,"Cook, A and CC",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11209,Heliconius,sapho,leuce,,hembra,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11210,Heliconius,sapho,leuce,,hembra,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11211,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11212,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11213,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11214,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11215,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11216,Heliconius,sapho,leuce,,hembra,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11217,Heliconius,sapho,leuce,,macho,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11218,Heliconius,sapho,leuce,,macho,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,8,1976,,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11219,Heliconius,sapho,leuce,,macho,Corozal MEX CP,17.68333333,-93.26666667,2,,,m,27,2,1977,,"Jenkins, D. & J.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11220,Heliconius,sapho,leuce,,macho,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,8,1976,,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11221,Heliconius,sapho,leuce,,macho,Corozal MEX CP,17.68333333,-93.26666667,2,,,m,27,2,1977,,"Jenkins, D. & J.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11235,Heliconius,sapho,leuce,,hembra,Comayagua HON CM,14.41666667,-87.61666667,,,,m,29,5,1917,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11236,Heliconius,sapho,leuce,,macho,Chilamate CRI HE,10.45,-84.06666667,,37,37,m,5,12,1988,,"Olson, E.C.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11237,Heliconius,sapho,leuce,,macho,Costa Rica  COUNTRY,10.02023611,-84.00369444,250,,,m,,2,1929,20? - 24. Also 1929??,"Kaye, W.J.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11238,Heliconius,sapho,leuce,,hembra,Colombia  COUNTRY,2.924994444,-72.90735278,999,,,m,,,,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11239,Heliconius,sapho,leuce,,macho,Tenedores GUA IZ,15.55,-88.63333333,,,,m,28,6,1965,,"Welling, E.C.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11240,Heliconius,sapho,leuce,,hembra,Baleu GUA AV,15.38333333,-90.63333333,,1350,1350,m,22,6,1965,,"Welling, E.C.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11241,Heliconius,sapho,leuce,,hembra,Puerto Barrios GUA IZ,15.71666667,-88.6,,,,m,9,6,1966,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11242,Heliconius,sapho,leuce,,hembra,"Aguacate Village, Punta Gorda BEL TO",16.16222222,-89.09388889,2,,,m,6,6,1990,,"Parkinson, D.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11243,Heliconius,sapho,leuce,,macho,"Aguacate Village, Punta Gorda BEL TO",16.16222222,-89.09388889,2,,,m,6,6,1990,,"Parkinson, D.",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11244,Heliconius,sapho,leuce,,hembra,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,7,1976,,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11245,Heliconius,sapho,leuce,,hembra,Bochil MEX CO,16.98333333,-92.91666667,2,1500,1500,m,16,8,1987,,"Maza, J. de la",MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11246,Heliconius,sapho,leuce,,hembra,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,,1976,08-Jul,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11247,Heliconius,sapho,leuce,,macho,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,7,1976,,,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11248,Heliconius,sapho,leuce,,macho,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,,1976,08-Jul,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11249,Heliconius,sapho,leuce,,hembra,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,,1976,08-Jul,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
11250,Heliconius,sapho,leuce,,macho,Bonampak MEX CP,16.73333333,-91.08333333,,,,m,,,1976,08-Jul,native collector,MGCL/FLMNH,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12414,Heliconius,sapho,leuce,,Hembra,Hda. Santa Maria CRI,10.7625,-85.30888889,,750,750,m,,,,"01/09/1996	 - 	30/09/1996","Briceño, Duvalier",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12508,Heliconius,sapho,leuce,,Macho,"Talamanca, Suretka CRI",9.597777778,-82.9325,,200,200,m,,,,"29/09/1981	 - 	29/09/1981","Chacón, Isidro",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12511,Heliconius,sapho,leuce,,Macho,"Camino a Valle Escondido, Orilla Río Dantas CRI",9.986111111,-83.47333333,,400,500,m,,,,"01/01/2002	 - 	31/01/2002","Chavarría, Lucía",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12541,Heliconius,sapho,leuce,,Macho,"Camino a Valle Escondido, 2 km al sur de Rio Dantas. CRI",9.980555556,-83.4725,,500,600,m,,,,"01/10/2001	 - 	31/10/2001","Chavarría, Lucía",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12711,Heliconius,sapho,leuce,,Hembra,"Estación Pitilla, 9 Km S Santa Cecilia. CRI",10.9925,-85.42944444,,700,700,m,,,,"01/03/1989	 - 	31/03/1989","GNP Biodiv. Inv., ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12712,Heliconius,sapho,leuce,,Macho,Finca Pasmompa CRI,11.0225,-85.42583333,,400,400,m,,,,"01/03/1989	 - 	31/03/1989","GNP Biodiv. Inv., ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12713,Heliconius,sapho,leuce,,Hembra,"Estación Pitilla, 9 Km S Santa Cecilia. CRI",10.9925,-85.42944444,,700,700,m,,,,"01/03/1989	 - 	31/03/1989","GNP Biodiv. Inv., ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12766,Heliconius,sapho,leuce,,Macho,"Estación Pitilla, 9 Km S Santa Cecilia. CRI",10.9925,-85.42944444,,700,700,m,,,,"01/03/1989	 - 	31/03/1989","GNP Biodiv. Inv., ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12873,Heliconius,sapho,leuce,,Hembra,"Valle de la Estrella, Reserva Biol Hitoy Cerere, Send Espavel CRI",9.661388889,-83.03083333,,560,560,m,,,,"28/03/2003	 - 	02/04/2003","Gamboa R., Billen",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12874,Heliconius,sapho,leuce,,Hembra,"Estación Pitilla, 9 Km S Santa Cecilia. CRI",10.9925,-85.42944444,,700,700,m,,,,"21/03/1989	 - 	21/04/1989","Gamboa R., Billen",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
12935,Heliconius,sapho,leuce,,Macho,"San Carlos, Finca del Dr. Murillo, Tajo. CRI",10.67861111,-84.21694444,,70,150,m,,,,"27/04/2004	 - 	27/04/2004","Hernández, Braulio",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13141,Heliconius,sapho,leuce,,Macho,Estación Caribe. CRI,10.90222222,-85.28083333,,450,450,m,,,,"18/08/2003	 - 	24/08/2003","Montero, José",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13324,Heliconius,sapho,leuce,,Hembra,Valle La Estrella CRI,9.671666667,-83.02777778,,100,100,m,,,,"01/07/1991	 - 	31/07/1991","Moreno, Alberth",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13400,Heliconius,sapho,leuce,,Macho,"Finca Naranjo Valenciana, 2 km sur Pueblo Nuevo, Sarapiqui CRI",10.46638889,-84.11638889,,90,90,m,,,,"24/07/1992	 - 	22/08/1992","Ortiz, Maria",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13412,Heliconius,sapho,leuce,,Hembra,P.N. Guanacaste. La Cruz. Estación Biológica Maritza. CRI,10.9625,-85.49527778,,600,600,m,,,,"01/08/1990	 - 	31/08/1990","Parataxonomos II, ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13420,Heliconius,sapho,leuce,,Hembra,P.N. Guanacaste. La Cruz. Estación Biológica Maritza. CRI,10.9625,-85.49527778,,600,600,m,,,,"01/08/1990	 - 	31/08/1990","Parataxonomos II, ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13429,Heliconius,sapho,leuce,,Hembra,"Estación Pitilla, 9 Km S Santa Cecilia. CRI",10.9925,-85.42944444,,700,700,m,,,,"01/05/1990	 - 	31/05/1990","Parataxonomos II, ?",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13505,Heliconius,sapho,leuce,,Macho,"Talamanca, Ref de Vida Silvestre Manzanillo-Gandoca CRI",9.582777778,-82.61444444,,0,50,m,,,,"17/05/2004	 - 	22/05/2004","Porras Vega, Wendy",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13669,Heliconius,sapho,leuce,,Hembra,"A.C.A, Guatuso, Pque Nal Tenorio, Puesto Quebradón CRI",10.63944444,-84.90916667,,300,300,m,,,,"01/10/1998	 - 	31/10/1998","Rodriguez, Gladys",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13703,Heliconius,sapho,leuce,,Macho,"Valle de la Estrella, Reserva Biol Hitoy Cerere, Send Espavel CRI",9.661388889,-83.03083333,,560,560,m,,,,"14/03/2003	 - 	26/03/2003","Rojas, Elias",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13810,Heliconius,sapho,leuce,,Macho,"Caño Negro, en el Pueblo CRI",10.89388889,-84.78888889,,35,35,m,,,,"03/04/1995	 - 	23/04/1995","Villalobos, Ronald",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13811,Heliconius,sapho,leuce,,Hembra,"Caño Negro, en el Pueblo CRI",10.89388889,-84.78888889,,35,35,m,,,,"03/04/1995	 - 	23/04/1995","Villalobos, Ronald",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
13891,Heliconius,sapho,leuce,,Hembra,Rancho Mary CRI,11.03527778,-85.64333333,,180,200,m,,,,"10/09/2007	 - 	15/09/2007","Zumbado, Manuel Angel",INBio,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
14192,Heliconius,telesiphe,sotericus,,unknown,Topo Rio ECD TU,-1.416666667,-78.16666667,,1200,1200,m,,,1987,,McInnis,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
14193,Heliconius,telesiphe,sotericus,,unknown,"Rio San Francisco, of Hway at ECD TU",-1.405222222,-78.25346667,2,1500,1500,m,,,1988,,Covell,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
15891,Heliconius,telesiphe,telesiphe,,unknown,Alto Palmar COC BOL,-15.51666667,-68.4,2,1100,1100,m,,,,,Grubner,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
15892,Heliconius,telesiphe,sotericus,,unknown,Banos ECD TU,-1.4,-78.41666667,2,1900,1900,m,,,,,Grubner,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
15893,Heliconius,telesiphe,sotericus,,unknown,Anzu (=Ansu) Rio ECD NA,-1.248841667,-77.88399167,10,700,700,m,,,,,Grubner,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16094,Heliconius,telesiphe,telesiphe,,unknown,Oxapampa PER PA,-10.58333333,-75.4,,,,m,,,,,,FLMNH (not labelled) - Accessions (2nd floor),https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16095,Heliconius,telesiphe,telesiphe,,unknown,Limbo BOL,-17.140225,-65.62545556,,2000,2000,m,,,1955,,,FLMNH (not labelled) - Accessions (2nd floor),https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16096,Heliconius,telesiphe,telesiphe,,unknown,Bolivia  COUNTRY,-17.07568889,-64.47478056,999,2000,2000,m,,,1955,,,FLMNH (not labelled) - Accessions (2nd floor),https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16097,Heliconius,telesiphe,sotericus,,unknown,Topo ECD TU,-1.416666667,-78.16666667,,,,m,,,,,,FLMNH (not labelled) - Accessions (2nd floor),https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16098,Heliconius,telesiphe,sotericus,,unknown,Topo ECD TU,-1.416666667,-78.16666667,,1700,1700,m,,,,,,FLMNH (not labelled) - Accessions (2nd floor),https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16216,Heliconius,telesiphe,sotericus,,unknown,Verde Rio ECD TU,-1.4,-78.26666667,2,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16217,Heliconius,telesiphe,sotericus,,unknown,RIo Cosunga ECD NA,-0.45,-77.81666667,2,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16218,Heliconius,telesiphe,sotericus,,unknown,Topo Rio ECD TU,-1.416666667,-78.16666667,,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16219,Heliconius,telesiphe,sotericus,,unknown,RIo Zunag ECD TU,-1.416666667,-78.18333333,2,1800,1800,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
16220,Heliconius,telesiphe,telesiphe,,unknown,Yungas de la Paz BOL CO,-16.33333333,-66.75,,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16221,Heliconius,telesiphe,telesiphe,,unknown,"Yungas de La Paz, ca 80 mi N. Coroico BOL",-15.51637222,-67.83234722,10,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16222,Heliconius,telesiphe,telesiphe,,unknown,Tingo Maria PER HU,-9.3,-76,2,,,m,,,,,,FLMNH (not labelled) - Basement,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
16232,Heliconius,sapho,leuce,,unknown,Presidio MEX VC,18.68333333,-96.75,2,,,m,,,,,,FLMNH (not labelled) - Basement,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
16233,Heliconius,sapho,leuce,,unknown,Comitan MEX CP,16.25,-92.13333333,,,,m,,,,,,FLMNH (not labelled) - Basement,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
16807,Heliconius,sapho,leuce,,unknown,Punta Gorda BEL TO,16.1,-88.79333333,,,,m,,4,1913,,,NHM Accessions - Swinhoe draw 7550,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
16883,Heliconius,sapho,leuce,,unknown,Puerto Barrios GUA IZ,15.71666667,-88.6,,,,m,,,,,,NHM Accesions - draws 9050,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
16911,Heliconius,sapho,candidus,,unknown,Chiriboga trail via San Juan ECD PI,-0.307661111,-78.87970278,30,3800,3800,m,,,1977,,Samson,NHM Accesions - draws 9052,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
16931,Heliconius,sapho,candidus,,unknown,Chugchilan ECD CO,-0.8,-78.91666667,50,3000,3000,m,,,,,Samson,NHM Accesions - draws 9052,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
17146,Heliconius,sapho,candidus,,unknown,Tinalandia (Bristow) ECD PI,-0.25,-79.18333333,,700,700,m,29,6,1975,,Bristow,NHM Accesions - draws 9717,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
17188,Heliconius,telesiphe,telesiphe,,unknown,Rio Zongo: Cahua BOL,-16.04488333,-67.97700833,2,1350,1350,m,28,7,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
17189,Heliconius,telesiphe,telesiphe,,unknown,"NE of La Paz: Rio Comarenes, off Huarinilla BOL",-16.19286667,-67.83623889,10,2000,2000,m,10,8,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
17190,Heliconius,telesiphe,telesiphe,,unknown,Rio Zongo: Cahua and above BOL,-16.04488333,-67.97700833,2,1350,1350,m,27,7,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
17191,Heliconius,telesiphe,telesiphe,,unknown,"NE of La Paz: Rio Comarenes, off Huarinilla BOL",-16.19286667,-67.83623889,10,2000,2000,m,10,8,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
17192,Heliconius,telesiphe,telesiphe,,unknown,Rio Zongo: Cahua BOL,-16.04488333,-67.97700833,2,1350,1350,m,28,7,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
17193,Heliconius,telesiphe,telesiphe,,unknown,"NE of Cochabamba: Santa Isabel, below Paracti",-17.192175,-65.83058056,2,1850,1850,m,27,8,1985,,Adams & Bernard,NHM Accessions - Adams & Bernard 1985 - 477,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
19786,Heliconius,telesiphe,telesiphe,,hembra,Valladolid Rio ECD ZC,-4.625908333,-79.125225,15,,2000,m,26,Nov,1989,,,FLMNH,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
19831,Heliconius,telesiphe,telesiphe,,hembra,Valladolid Rio ECD ZC,-4.625908333,-79.125225,15,,,m,1,Dec,1989,,,FLMNH,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
19832,Heliconius,telesiphe,telesiphe,,macho,Macas ECD MS,-2.316666667,-78.11666667,2,,,m,31,Oct,1996,,"Neild, A.",FLMNH,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
